delivery_date,wx_demand_temperature_mean,wx_demand_temperature_max,wx_demand_temperature_min,wx_demand_cloud_mean,wx_demand_precipitation_sum,wx_demand_shortwave_sum,wx_demand_dni_sum,wx_demand_wind_mean,wx_demand_wind_max,wx_demand_wind_cubed_mean,wx_hydro_temperature_mean,wx_hydro_temperature_max,wx_hydro_temperature_min,wx_hydro_cloud_mean,wx_hydro_precipitation_sum,wx_hydro_shortwave_sum,wx_hydro_dni_sum,wx_hydro_wind_mean,wx_hydro_wind_max,wx_hydro_wind_cubed_mean,wx_solar_temperature_mean,wx_solar_temperature_max,wx_solar_temperature_min,wx_solar_cloud_mean,wx_solar_precipitation_sum,wx_solar_shortwave_sum,wx_solar_dni_sum,wx_solar_wind_mean,wx_solar_wind_max,wx_solar_wind_cubed_mean,wx_wind_temperature_mean,wx_wind_temperature_max,wx_wind_temperature_min,wx_wind_cloud_mean,wx_wind_precipitation_sum,wx_wind_shortwave_sum,wx_wind_dni_sum,wx_wind_wind_mean,wx_wind_wind_max,wx_wind_wind_cubed_mean,wx_wind_site_dispersion,wx_demand_hdd,wx_demand_cdd,wx_hydro_precip_roll7,wx_hydro_precip_roll30
2026-07-23,29.060833333333335,35.018,23.092,16.91916666666667,0.0,7590.2300000000005,8676.394,3.7996666666666665,7.265000000000001,133.89685153666667,23.364583333333336,32.045,15.52,31.099999999999998,0.0,7913.02,8652.54,3.678729166666667,7.466,110.42859042291667,30.356,37.712,23.192,33.7625,0.0,7238.820000000001,7571.914000000001,3.5395583333333334,6.320800000000001,86.75751201583334,26.16925,33.646,19.1,25.4975,0.0,7733.124,8806.998,3.0401166666666666,5.4536,60.38415359166666,0.8190234134942981,0.0,7.060833333333335,0.3599999999999996,14.045
2026-07-24,28.209166666666665,33.08,23.08,29.5675,0.012,7683.57,8676.776,5.066658333333334,9.0694,288.3007809358333,21.284375,28.090000000000003,16.080000000000002,36.40625,1.415,6925.610000000001,6955.780000000001,4.415104166666667,7.4990000000000006,169.99660973541668,28.832250000000002,34.836,22.894000000000002,35.22416666666667,0.020000000000000004,7513.88,8156.452000000001,5.182375,8.6788,242.31924685250002,24.486833333333333,30.648,19.369999999999997,32.93083333333333,1.118,7393.236,8304.092,5.390841666666667,9.908,270.09185016916666,0.6539252429594914,0.0,6.209166666666665,1.7749999999999997,15.370000000000001
2026-07-25,25.9785,30.195999999999998,21.644000000000002,28.943333333333335,0.16,7156.79,7859.168,6.142250000000001,9.816600000000001,408.251035695,18.29083333333333,23.095000000000002,14.100000000000001,45.23541666666667,0.13,6681.5,6414.47,5.192145833333333,8.9495,255.38357657708332,25.9125,31.228,20.316,16.9375,0.0,7839.9800000000005,9274.112000000001,6.712375000000001,9.865400000000001,437.46196909250006,20.75425,24.906,16.674,41.3625,0.08600000000000002,7063.784,7710.2339999999995,6.5746166666666666,9.6636,462.4004442616666,2.3801291641343676,0.0,3.9785000000000004,1.9049999999999998,7.905
2026-07-26,25.052,30.162,19.782,16.750833333333336,1.2500000000000002,7655.650000000001,9289.184000000001,4.868258333333333,8.2178,308.3991926708334,18.702916666666667,25.89,11.565,16.39375,0.0,7893.075000000001,9310.765000000001,4.419520833333334,8.6695,166.50106925208334,26.228333333333335,32.912000000000006,19.344,2.1908333333333334,0.0,8185.400000000001,10460.51,4.65455,7.349600000000001,294.820254665,20.252,26.608,14.354,24.479166666666668,0.0,7817.496,9509.426,5.758191666666667,8.975,418.75917326416663,3.3517774064527925,0.0,3.0519999999999996,1.7249999999999996,7.86
2026-07-27,26.749583333333334,32.58,20.892000000000003,13.248333333333335,0.06999999999999999,7607.38,9198.692,4.172091666666667,7.8294,185.4072696791667,22.151875,31.15,13.465000000000002,14.952083333333333,0.0,7846.77,9217.1,3.0913541666666666,6.5635,77.80732259791667,27.472583333333333,34.974000000000004,19.41,1.275,0.0,8130.960000000001,10369.79,4.759166666666667,7.8978,243.7692900016667,23.628333333333334,30.938,17.404,10.1525,0.0,7974.624,9988.564,6.322666666666667,10.0,579.6660575516667,3.591069840365073,0.0,4.749583333333334,1.5449999999999995,7.61
2026-07-28,28.359833333333334,35.248000000000005,21.28,9.949166666666667,0.0,7803.04,9393.524000000001,3.537075,7.143400000000001,94.90583867750001,25.275625,34.985,16.310000000000002,5.6812499999999995,0.0,7763.835,9247.79,3.15125,6.529,73.5814810125,29.267583333333334,37.414,21.134,14.890833333333335,0.0,7833.06,9477.01,4.709358333333333,8.586400000000001,230.20340696583335,26.384,34.884,18.15,6.6775,0.0,7959.916,9983.088,5.0926833333333335,8.954600000000001,455.95629560833333,4.318197336938267,0.0,6.359833333333334,1.5449999999999995,7.45
2026-07-29,28.972166666666666,35.168,23.222,6.894166666666667,0.0,7802.47,9595.758,4.011975,7.174200000000001,112.17598584249998,24.81145833333333,34.605000000000004,16.46,3.127083333333333,0.0,7867.285,9422.865,3.37525,6.8085,98.14779755,30.014750000000003,38.116,21.872,3.8033333333333337,0.0,7999.320000000001,10161.2,4.217458333333334,8.718,154.65041209583333,27.151833333333332,34.842,20.116,6.029166666666667,0.0,7932.696,9977.738,4.55445,8.237,178.78291249999998,1.4790430856043626,0.0,6.972166666666666,1.5449999999999995,7.4
2026-07-30,29.100916666666667,35.120000000000005,23.218,11.041666666666668,0.0,7642.9,9311.914,3.959375,7.516000000000001,113.4629209775,22.736875,30.735,16.02,44.025,0.0,7038.905000000001,6420.705,3.717916666666667,7.5,106.52613696666666,30.25225,38.800000000000004,21.906000000000002,1.57,0.0,7945.42,10086.184000000001,3.1923166666666667,6.9832,84.56420531666667,26.500583333333335,34.18,20.088,28.398333333333333,0.0,7384.044,8398.578,4.162266666666667,8.1882,146.95116712166666,1.562496342588312,0.0,7.1009166666666665,1.5449999999999995,7.4
2026-07-31,28.794083333333333,34.32,23.52,35.55916666666667,0.020000000000000004,7289.42,8281.722,4.2733,7.699400000000001,158.08466406499997,21.72041666666667,28.265,16.8,50.92708333333333,0.0,6995.400000000001,7278.675,4.5224166666666665,8.452,168.07031900416666,30.274333333333335,38.188,22.262,18.84916666666667,0.0,7746.120000000001,9466.58,3.371316666666667,7.599,101.13116277666668,25.057,32.242,17.834,33.3275,0.0,7499.572,8798.542,3.9338500000000005,8.2798,139.08611462000002,0.8762853026914026,0.0,6.794083333333333,0.12999999999999956,7.4
2026-08-01,28.627666666666666,34.702,22.808,36.03416666666667,0.0,7003.01,7805.715999999999,4.008566666666667,8.3306,189.17258052166665,21.857083333333332,30.325,14.325,34.1,0.0,7572.155000000001,8770.685000000001,3.2333958333333337,7.145,78.11261173958333,30.81666666666667,38.784,23.232,27.477500000000003,0.0,7646.200000000001,9059.444000000001,4.507625,9.0314,191.8100685125,25.330166666666667,33.302,18.238,23.561666666666667,0.0,7742.992,9492.498,4.447241666666667,8.575,213.57867128416666,1.4145991448960868,0.0,6.627666666666666,0.0,7.4
2026-08-02,28.40875,34.088,22.764,26.28666666666667,0.0,7591.39,9012.504,3.7396249999999998,7.2332,107.9870865925,22.36416666666667,29.970000000000002,15.41,37.614583333333336,0.0,7283.0599999999995,7697.240000000001,3.5070625,6.9315,102.11549046875001,29.27941666666667,36.504000000000005,21.746000000000002,20.738333333333333,0.0,7866.76,9792.322,4.798966666666667,8.819,212.58654358666666,25.31725,32.662,18.44,32.80166666666667,0.0,7683.856,9213.404,3.6597333333333335,6.757000000000001,84.44896316333333,0.3037126748900823,0.0,6.408750000000001,0.0,7.4
2026-08-03,27.306333333333335,31.698,23.598,67.56916666666667,0.0,5849.11,5040.956,4.390958333333334,6.9388000000000005,156.15755604083333,21.441666666666666,29.005,15.255,71.08125,2.3200000000000003,6342.26,6240.945,3.7058125000000004,7.529000000000001,116.68341033125,27.61833333333334,33.498000000000005,21.856,59.55583333333334,0.0,6196.360000000001,5451.024,4.4374666666666664,7.147200000000001,168.72768032166667,24.389083333333335,29.968,19.49,66.42916666666666,0.0,6211.34,6049.836,4.004241666666666,7.08,108.01633367916668,0.9174271624383213,0.0,5.306333333333335,2.32,9.72
2026-08-04,27.574833333333334,32.54600000000001,22.764000000000003,29.854166666666668,0.0,7418.84,8782.672,3.571825,6.897800000000001,98.14338276250001,20.775833333333335,27.205000000000002,15.855,40.0625,0.0,6143.93,6173.32,3.83225,6.699,114.59076286249999,27.751250000000002,34.394,21.064,12.731666666666667,0.0,7681.880000000001,9592.346,4.325733333333334,7.2906,137.01844535833334,24.054833333333335,29.578,19.18,36.455,0.04000000000000001,7149.947999999999,8489.972,4.346991666666667,8.3064,139.09615888416667,1.4928180069425248,0.0,5.574833333333334,2.32,9.72
2026-08-05,27.86616666666667,33.364000000000004,22.508000000000003,23.779166666666665,0.030000000000000006,6710.67,7801.164,3.5900166666666666,6.841200000000001,125.95589800166667,20.582708333333336,27.375,15.33,43.06875,0.04000000000000001,6739.44,7335.215,3.631854166666667,7.564,98.54769421041668,28.3675,35.370000000000005,21.354,8.791666666666668,0.0,7647.160000000001,9680.454,4.227216666666667,8.076,182.41132248166664,23.848750000000003,30.451999999999998,17.811999999999998,25.36916666666667,0.0,7530.676,9183.01,4.131358333333333,8.3798,206.13906630583335,1.7552940046681849,0.0,5.866166666666668,2.36,9.66
2026-08-06,28.314083333333333,33.794,22.936000000000003,33.899166666666666,0.010000000000000002,6712.79,7664.968000000001,3.2866916666666666,6.1766000000000005,102.84318760916665,21.06041666666667,28.725,14.770000000000001,34.1625,0.06,6770.255,7800.465,3.3894374999999997,6.843,91.93133776875,29.42925,36.480000000000004,22.198,17.390833333333333,0.0,7545.08,9387.978000000001,3.674316666666667,8.323400000000001,157.6650810716667,24.288,31.314,18.336,21.012500000000003,0.0,7558.308,9458.814,4.41435,8.153,202.517352615,1.870029912862358,0.0,6.314083333333333,2.42,9.445
2026-08-07,28.948166666666665,35.504000000000005,22.754,9.251666666666669,0.0,7514.35,9399.632000000001,3.897866666666667,7.379,132.61923571666665,22.427083333333332,30.93,14.695000000000002,24.68541666666667,0.0,7526.030000000001,8809.33,3.189166666666667,5.854500000000001,74.52722292916667,30.257916666666667,38.26800000000001,21.726,6.275,0.0,7736.900000000001,9970.802,3.66325,8.3068,124.971240265,25.528,33.804,18.11,11.6,0.0,7625.796,9730.198,4.232616666666667,7.812,146.05070527666666,1.1013357945728486,0.0,6.9481666666666655,2.42,9.445
2026-08-08,29.31275,35.184,23.322000000000003,17.999166666666667,0.49400000000000005,7173.450000000001,8578.086,3.6501,7.6592,113.158047645,23.212916666666665,32.04,16.545,32.10625,3.015,6835.0650000000005,7501.145,3.2405416666666667,7.3845,85.95970097916667,31.03591666666667,38.576,23.302000000000003,14.852500000000001,0.020000000000000004,7456.76,9396.492,3.793941666666667,8.4678,119.25583879916667,26.627166666666668,33.85,20.276,30.71333333333333,0.364,7078.484,8334.028,3.787125,8.4808,128.38048761250002,0.6193645236808808,0.0,7.312750000000001,5.4350000000000005,12.46
2026-08-09,28.958,34.354,23.782000000000004,29.053333333333335,0.022000000000000002,7326.280000000001,8913.254,4.089666666666666,7.2978,144.09039600166668,21.710833333333333,28.62,16.14,39.483333333333334,0.44000000000000006,6605.92,7043.6900000000005,3.722875,8.8765,125.71567785,29.819833333333335,36.604000000000006,22.792,16.2175,0.010000000000000002,7555.9800000000005,9562.038,4.008216666666667,7.705400000000001,125.57979272166668,25.348916666666668,31.646,19.762,29.6825,0.0,7037.512,8632.173999999999,4.694875,7.4216,165.4362863975,1.8033464648320416,0.0,6.957999999999998,5.875,12.81
2026-08-10,27.864833333333333,33.57,22.094,30.830833333333334,0.0,7122.08,8319.796,3.4554916666666666,6.2972,110.01944529416667,21.925625,29.85,14.585,21.00625,0.8,7428.1050000000005,9040.080000000002,3.6162083333333337,9.177,133.71821763333335,28.664333333333335,35.374,21.674,22.165833333333335,0.020000000000000004,7323.92,8897.374,3.972216666666667,8.953800000000001,165.15542227666668,24.184666666666665,31.98,17.794,23.159166666666668,0.0,7434.2880000000005,9301.416,4.064033333333334,7.7128,177.5156056933333,1.7534464475553406,0.0,5.864833333333333,4.3549999999999995,12.935
2026-08-11,28.399416666666667,34.252,22.852,22.320833333333333,0.0,7330.74,9010.546,2.669366666666667,5.9963999999999995,50.721730756666666,23.130625000000002,32.375,15.205000000000002,14.304166666666669,0.0,7418.535000000001,9072.135,3.120604166666667,8.632000000000001,101.59095434791666,28.789916666666667,36.702000000000005,20.934,7.2975,0.0,7728.14,10089.316,3.0541333333333336,6.8242,79.46811047833334,25.6455,33.208,18.656,13.825,0.0,7509.66,9738.974,2.9254,7.464799999999999,67.17059243,0.7698108421157036,0.0,6.399416666666667,4.3549999999999995,11.32
2026-08-12,27.343,27.900000000000002,26.786,31.0,0.0,0.0,0.0,2.6292999999999997,3.0326000000000004,79.01364115000001,21.1075,21.77,20.445,21.8,0.0,0.0,0.0,3.8817500000000003,4.804,84.258770525,26.718000000000004,27.372000000000003,26.064,11.64,0.0,0.0,0.0,3.2969000000000004,3.9732000000000003,72.35206115000001,22.972,23.434,22.51,12.07,0.0,0.0,0.0,3.773,4.5188,92.7118403,1.5657064433241203,0.0,5.343,4.3149999999999995,11.275
